site,fdar_type,replicate,No.pixels,convhull,FDiv,FRic,area_ha,Model,Elev
TAM_06,nnr,1000,1568,224.9655804,0.719432365,0.57946,0.6272,Null expectation,215
TAM_06,nnr,1000,1576,225.4180756,0.719464728,0.58063,0.6304,Null expectation,215
TAM_06,nnr,1000,1584,225.7631329,0.719479305,0.58152,0.6336,Null expectation,215
TAM_06,nnr,1000,1592,226.1730618,0.719488804,0.58257,0.6368,Null expectation,215
TAM_06,nnr,1000,1600,226.5305537,0.719523999,0.58349,0.64,Null expectation,215
TAM_06,nnr,1000,1608,226.708025,0.719527566,0.58395,0.6432,Null expectation,215
TAM_06,nnr,1000,1616,227.1023395,0.71956219,0.58496,0.6464,Null expectation,215
TAM_06,nnr,1000,1624,228.0560408,0.719526987,0.58742,0.6496,Null expectation,215
TAM_06,nnr,1000,1632,228.5918249,0.719516205,0.5888,0.6528,Null expectation,215
TAM_06,nnr,1000,1640,228.8255272,0.71954141,0.5894,0.656,Null expectation,215
TAM_06,nnr,1000,1648,229.6139022,0.719521404,0.59143,0.6592,Null expectation,215
TAM_06,nnr,1000,1656,229.9281587,0.719546253,0.59224,0.6624,Null expectation,215
TAM_06,nnr,1000,1664,230.9328095,0.719540956,0.59483,0.6656,Null expectation,215
TAM_06,nnr,1000,1672,231.3603645,0.71953592,0.59593,0.6688,Null expectation,215
TAM_06,nnr,1000,1680,231.5628783,0.719581521,0.59645,0.672,Null expectation,215
TAM_06,nnr,1000,1688,231.8858526,0.719562224,0.59729,0.6752,Null expectation,215
TAM_06,nnr,1000,1696,232.3299731,0.719576298,0.59843,0.6784,Null expectation,215
TAM_06,nnr,1000,1704,232.6902853,0.719593765,0.59936,0.6816,Null expectation,215
TAM_06,nnr,1000,1712,232.8849749,0.719600013,0.59986,0.6848,Null expectation,215
TAM_06,nnr,1000,1720,233.0189913,0.719590167,0.60021,0.688,Null expectation,215
TAM_06,nnr,1000,1728,233.2682813,0.719602969,0.60085,0.6912,Null expectation,215
TAM_06,nnr,1000,1736,233.713481,0.719593057,0.60199,0.6944,Null expectation,215
TAM_06,nnr,1000,1744,234.0881222,0.719591861,0.60296,0.6976,Null expectation,215
TAM_06,nnr,1000,1752,234.6048347,0.719593704,0.60429,0.7008,Null expectation,215
TAM_06,nnr,1000,1760,234.910137,0.719604357,0.60508,0.704,Null expectation,215
TAM_06,nnr,1000,1768,235.2597709,0.719622171,0.60598,0.7072,Null expectation,215
TAM_06,nnr,1000,1776,235.4202826,0.719613762,0.60639,0.7104,Null expectation,215
TAM_06,nnr,1000,1784,235.5511548,0.719616474,0.60673,0.7136,Null expectation,215
TAM_06,nnr,1000,1792,235.6983128,0.719580198,0.60711,0.7168,Null expectation,215
TAM_06,nnr,1000,1800,236.4608753,0.71960281,0.60907,0.72,Null expectation,215
TAM_06,nnr,1000,1808,236.6434438,0.71962134,0.60954,0.7232,Null expectation,215
TAM_06,nnr,1000,1816,237.08223,0.719607693,0.61067,0.7264,Null expectation,215
TAM_06,nnr,1000,1824,237.9268209,0.719608213,0.61285,0.7296,Null expectation,215
TAM_06,nnr,1000,1832,238.1930509,0.719599042,0.61353,0.7328,Null expectation,215
TAM_06,nnr,1000,1840,238.5273094,0.719635823,0.61439,0.736,Null expectation,215
TAM_06,nnr,1000,1848,238.7021592,0.719641825,0.61484,0.7392,Null expectation,215
TAM_06,nnr,1000,1856,238.9342257,0.719676704,0.61544,0.7424,Null expectation,215
TAM_06,nnr,1000,1864,239.2583174,0.719662014,0.61628,0.7456,Null expectation,215
TAM_06,nnr,1000,1872,240.5465238,0.719638958,0.6196,0.7488,Null expectation,215
TAM_06,nnr,1000,1880,240.7882125,0.719660612,0.62022,0.752,Null expectation,215
TAM_06,nnr,1000,1888,241.2003996,0.719671311,0.62128,0.7552,Null expectation,215
TAM_06,nnr,1000,1896,241.6386908,0.719692366,0.62241,0.7584,Null expectation,215
TAM_06,nnr,1000,1904,241.943678,0.719662656,0.62319,0.7616,Null expectation,215
TAM_06,nnr,1000,1912,242.1242964,0.719684839,0.62366,0.7648,Null expectation,215
TAM_06,nnr,1000,1920,242.3436691,0.719682073,0.62422,0.768,Null expectation,215
TAM_06,nnr,1000,1928,242.5786723,0.719690701,0.62483,0.7712,Null expectation,215
TAM_06,nnr,1000,1936,243.0812156,0.719697331,0.62612,0.7744,Null expectation,215
TAM_06,nnr,1000,1944,243.2133582,0.719695661,0.62647,0.7776,Null expectation,215
TAM_06,nnr,1000,1952,243.6712436,0.719742319,0.62764,0.7808,Null expectation,215
TAM_06,nnr,1000,1960,244.0922474,0.719747947,0.62873,0.784,Null expectation,215
TAM_06,nnr,1000,1968,244.4531538,0.719753571,0.62966,0.7872,Null expectation,215
TAM_06,nnr,1000,1976,245.1497261,0.719754405,0.63145,0.7904,Null expectation,215
TAM_06,nnr,1000,1984,246.0557873,0.719764744,0.63379,0.7936,Null expectation,215
TAM_06,nnr,1000,1992,246.1809178,0.719768481,0.63411,0.7968,Null expectation,215
TAM_06,nnr,1000,2000,246.465839,0.719759198,0.63484,0.8,Null expectation,215
TAM_06,nnr,1000,2008,246.8865814,0.719756694,0.63593,0.8032,Null expectation,215
TAM_06,nnr,1000,2016,247.2103294,0.719728798,0.63676,0.8064,Null expectation,215
TAM_06,nnr,1000,2024,248.10143,0.719720295,0.63906,0.8096,Null expectation,215
TAM_06,nnr,1000,2032,248.4336532,0.71972309,0.63991,0.8128,Null expectation,215
TAM_06,nnr,1000,2040,249.1975407,0.719724675,0.64188,0.816,Null expectation,215
TAM_06,nnr,1000,2048,249.4498084,0.719726185,0.64253,0.8192,Null expectation,215
TAM_06,nnr,1000,2056,249.9179416,0.71970204,0.64374,0.8224,Null expectation,215
TAM_06,nnr,1000,2064,250.1033786,0.719695359,0.64421,0.8256,Null expectation,215
TAM_06,nnr,1000,2072,250.4498406,0.719756958,0.64511,0.8288,Null expectation,215
TAM_06,nnr,1000,2080,250.6339488,0.719776601,0.64558,0.832,Null expectation,215
TAM_06,nnr,1000,2088,251.1172092,0.719814233,0.64682,0.8352,Null expectation,215
TAM_06,nnr,1000,2096,251.8345378,0.719812846,0.64867,0.8384,Null expectation,215
TAM_06,nnr,1000,2104,252.0281306,0.719800859,0.64917,0.8416,Null expectation,215
TAM_06,nnr,1000,2112,252.1985305,0.719815752,0.64961,0.8448,Null expectation,215
TAM_06,nnr,1000,2120,252.5970426,0.719793632,0.65064,0.848,Null expectation,215
TAM_06,nnr,1000,2128,252.8955086,0.719793031,0.65141,0.8512,Null expectation,215
TAM_06,nnr,1000,2136,253.2045391,0.719828247,0.6522,0.8544,Null expectation,215
TAM_06,nnr,1000,2144,253.5904802,0.719875486,0.6532,0.8576,Null expectation,215
TAM_06,nnr,1000,2152,253.9544654,0.719892149,0.65413,0.8608,Null expectation,215
TAM_06,nnr,1000,2160,254.2852726,0.719869117,0.65499,0.864,Null expectation,215
TAM_06,nnr,1000,2168,254.5422241,0.719840514,0.65565,0.8672,Null expectation,215
TAM_06,nnr,1000,2176,254.8333719,0.71984495,0.6564,0.8704,Null expectation,215
TAM_06,nnr,1000,2184,255.1626469,0.719884886,0.65725,0.8736,Null expectation,215
TAM_06,nnr,1000,2192,255.5296525,0.719884658,0.65819,0.8768,Null expectation,215
TAM_06,nnr,1000,2200,255.8114675,0.719874752,0.65892,0.88,Null expectation,215
TAM_06,nnr,1000,2208,256.008801,0.719895128,0.65942,0.8832,Null expectation,215
TAM_06,nnr,1000,2216,256.2603834,0.719887798,0.66007,0.8864,Null expectation,215
TAM_06,nnr,1000,2224,256.7178734,0.719888961,0.66125,0.8896,Null expectation,215
TAM_06,nnr,1000,2232,257.8821951,0.719869809,0.66425,0.8928,Null expectation,215
TAM_06,nnr,1000,2240,258.4968736,0.719883769,0.66583,0.896,Null expectation,215
TAM_06,nnr,1000,2248,258.7633436,0.719862315,0.66652,0.8992,Null expectation,215
TAM_06,nnr,1000,2256,258.9870128,0.719862842,0.6671,0.9024,Null expectation,215
TAM_06,nnr,1000,2264,259.0416064,0.719900359,0.66724,0.9056,Null expectation,215
TAM_06,nnr,1000,2272,259.2508793,0.719895211,0.66778,0.9088,Null expectation,215
TAM_06,nnr,1000,2280,259.7057628,0.719878943,0.66895,0.912,Null expectation,215
TAM_06,nnr,1000,2288,259.9216598,0.719862497,0.6695,0.9152,Null expectation,215
TAM_06,nnr,1000,2296,260.0943388,0.719868007,0.66995,0.9184,Null expectation,215
TAM_06,nnr,1000,2304,260.5733704,0.719876279,0.67118,0.9216,Null expectation,215
TAM_06,nnr,1000,2312,260.8474539,0.719877348,0.67189,0.9248,Null expectation,215
TAM_06,nnr,1000,2320,261.0042777,0.719916639,0.67229,0.928,Null expectation,215
TAM_06,nnr,1000,2328,261.139464,0.719912278,0.67264,0.9312,Null expectation,215
TAM_06,nnr,1000,2336,261.6025469,0.719899528,0.67383,0.9344,Null expectation,215
TAM_06,nnr,1000,2344,261.7444456,0.719894415,0.6742,0.9376,Null expectation,215
TAM_06,nnr,1000,2352,262.1980162,0.71991985,0.67537,0.9408,Null expectation,215
TAM_06,nnr,1000,2360,262.4537098,0.719903249,0.67603,0.944,Null expectation,215
TAM_06,nnr,1000,2368,262.7753636,0.719900743,0.67685,0.9472,Null expectation,215
TAM_06,nnr,1000,2376,263.2596151,0.71992484,0.6781,0.9504,Null expectation,215
TAM_06,nnr,1000,2384,263.8347963,0.719871677,0.67958,0.9536,Null expectation,215
TAM_06,nnr,1000,2392,264.307365,0.71987363,0.6808,0.9568,Null expectation,215
TAM_06,nnr,1000,2400,264.6483593,0.719850508,0.68168,0.96,Null expectation,215
TAM_06,nnr,1000,2408,265.0485515,0.719844791,0.68271,0.9632,Null expectation,215
TAM_06,nnr,1000,2416,265.2781449,0.719838194,0.6833,0.9664,Null expectation,215
TAM_06,nnr,1000,2424,265.5610455,0.719823717,0.68403,0.9696,Null expectation,215
TAM_06,nnr,1000,2432,265.8776869,0.719821082,0.68485,0.9728,Null expectation,215
TAM_06,nnr,1000,2440,266.4643481,0.719794742,0.68636,0.976,Null expectation,215
TAM_06,nnr,1000,2448,266.5350693,0.719801697,0.68654,0.9792,Null expectation,215
TAM_06,nnr,1000,2456,267.1699828,0.71979026,0.68817,0.9824,Null expectation,215
TAM_06,nnr,1000,2464,267.6283881,0.71981664,0.68936,0.9856,Null expectation,215
TAM_06,nnr,1000,2472,267.8137857,0.719809542,0.68983,0.9888,Null expectation,215
TAM_06,nnr,1000,2480,268.2045574,0.719805383,0.69084,0.992,Null expectation,215
TAM_06,nnr,1000,2488,268.3838148,0.719784701,0.6913,0.9952,Null expectation,215
TAM_06,nnr,1000,2496,268.7511748,0.719782708,0.69225,0.9984,Null expectation,215
TAM_06,nnr,1000,2504,268.874765,0.719782597,0.69257,1.0016,Null expectation,215
TAM_06,nnr,1000,2512,269.0684038,0.719782083,0.69306,1.0048,Null expectation,215
TAM_06,nnr,1000,2520,269.2633233,0.719789333,0.69357,1.008,Null expectation,215
TAM_06,nnr,1000,2528,269.6063958,0.719773176,0.69445,1.0112,Null expectation,215
TAM_06,nnr,1000,2536,269.8584776,0.719783071,0.6951,1.0144,Null expectation,215
TAM_06,nnr,1000,2544,270.027862,0.719789803,0.69554,1.0176,Null expectation,215
TAM_06,nnr,1000,2552,270.1780348,0.719794825,0.69592,1.0208,Null expectation,215
TAM_06,nnr,1000,2560,270.3153419,0.71980134,0.69628,1.024,Null expectation,215
TAM_06,nnr,1000,2568,270.9288535,0.719773407,0.69786,1.0272,Null expectation,215
TAM_06,nnr,1000,2576,271.3031695,0.719777155,0.69882,1.0304,Null expectation,215
TAM_06,nnr,1000,2584,271.7477226,0.719777546,0.69997,1.0336,Null expectation,215
TAM_06,nnr,1000,2592,272.0186249,0.719793147,0.70066,1.0368,Null expectation,215
TAM_06,nnr,1000,2600,272.290787,0.719788784,0.70137,1.04,Null expectation,215
TAM_06,nnr,1000,2608,272.4932089,0.719785135,0.70189,1.0432,Null expectation,215
TAM_06,nnr,1000,2616,272.865321,0.719791132,0.70285,1.0464,Null expectation,215
TAM_06,nnr,1000,2624,273.3166669,0.719782891,0.70401,1.0496,Null expectation,215
TAM_06,nnr,1000,2632,273.5879915,0.719756557,0.70471,1.0528,Null expectation,215
TAM_06,nnr,1000,2640,273.9542588,0.719745331,0.70565,1.056,Null expectation,215
TAM_06,nnr,1000,2648,274.1102561,0.71974655,0.70605,1.0592,Null expectation,215
TAM_06,nnr,1000,2656,274.1604619,0.719761279,0.70618,1.0624,Null expectation,215
TAM_06,nnr,1000,2664,274.4751415,0.719755994,0.70699,1.0656,Null expectation,215
TAM_06,nnr,1000,2672,274.8066757,0.719754382,0.70785,1.0688,Null expectation,215
TAM_06,nnr,1000,2680,275.0611372,0.719742942,0.7085,1.072,Null expectation,215
TAM_06,nnr,1000,2688,275.1380123,0.719771871,0.7087,1.0752,Null expectation,215
TAM_06,nnr,1000,2696,275.4293385,0.719764971,0.70945,1.0784,Null expectation,215
TAM_06,nnr,1000,2704,275.6928434,0.719769892,0.71013,1.0816,Null expectation,215
TAM_06,nnr,1000,2712,275.9084949,0.719770699,0.71068,1.0848,Null expectation,215
TAM_06,nnr,1000,2720,276.2059275,0.719783497,0.71145,1.088,Null expectation,215
TAM_06,nnr,1000,2728,276.3981101,0.719794953,0.71195,1.0912,Null expectation,215
TAM_06,nnr,1000,2736,276.7665665,0.719787392,0.71289,1.0944,Null expectation,215
TAM_06,nnr,1000,2744,277.0154595,0.719769471,0.71354,1.0976,Null expectation,215
TAM_06,nnr,1000,2752,277.3305677,0.719733897,0.71435,1.1008,Null expectation,215
TAM_06,nnr,1000,2760,277.5481957,0.71972315,0.71491,1.104,Null expectation,215
TAM_06,nnr,1000,2768,277.8769854,0.71974809,0.71575,1.1072,Null expectation,215
TAM_06,nnr,1000,2776,278.2511892,0.719734861,0.71672,1.1104,Null expectation,215
TAM_06,nnr,1000,2784,278.4747872,0.719768624,0.71729,1.1136,Null expectation,215
TAM_06,nnr,1000,2792,278.6255212,0.719764115,0.71768,1.1168,Null expectation,215
TAM_06,nnr,1000,2800,278.682615,0.71975188,0.71783,1.12,Null expectation,215
TAM_06,nnr,1000,2808,278.8895714,0.719747497,0.71836,1.1232,Null expectation,215
TAM_06,nnr,1000,2816,279.6072939,0.719757634,0.72021,1.1264,Null expectation,215
TAM_06,nnr,1000,2824,280.0475347,0.719744374,0.72135,1.1296,Null expectation,215
TAM_06,nnr,1000,2832,280.3770222,0.719730795,0.72219,1.1328,Null expectation,215
TAM_06,nnr,1000,2840,280.4348055,0.719742319,0.72234,1.136,Null expectation,215
TAM_06,nnr,1000,2848,281.0649883,0.719725723,0.72397,1.1392,Null expectation,215
TAM_06,nnr,1000,2856,281.2095853,0.719700947,0.72434,1.1424,Null expectation,215
TAM_06,nnr,1000,2864,281.3217259,0.719689226,0.72463,1.1456,Null expectation,215
TAM_06,nnr,1000,2872,281.4200963,0.719697232,0.72488,1.1488,Null expectation,215
TAM_06,nnr,1000,2880,281.7683599,0.719680118,0.72578,1.152,Null expectation,215
TAM_06,nnr,1000,2888,282.3235955,0.719696211,0.72721,1.1552,Null expectation,215
TAM_06,nnr,1000,2896,282.4500302,0.71968931,0.72753,1.1584,Null expectation,215
TAM_06,nnr,1000,2904,282.6847269,0.719688218,0.72814,1.1616,Null expectation,215
TAM_06,nnr,1000,2912,282.846557,0.719661073,0.72856,1.1648,Null expectation,215
TAM_06,nnr,1000,2920,283.0898362,0.719665981,0.72918,1.168,Null expectation,215
TAM_06,nnr,1000,2928,283.4209661,0.71967759,0.73004,1.1712,Null expectation,215
TAM_06,nnr,1000,2936,283.7639114,0.719661968,0.73092,1.1744,Null expectation,215
TAM_06,nnr,1000,2944,283.9246714,0.719675416,0.73133,1.1776,Null expectation,215
TAM_06,nnr,1000,2952,284.2423457,0.71969115,0.73215,1.1808,Null expectation,215
TAM_06,nnr,1000,2960,284.4273223,0.719695812,0.73263,1.184,Null expectation,215
TAM_06,nnr,1000,2968,284.5221993,0.719664992,0.73287,1.1872,Null expectation,215
TAM_06,nnr,1000,2976,284.7283464,0.719665519,0.7334,1.1904,Null expectation,215
TAM_06,nnr,1000,2984,285.2916252,0.719664432,0.73485,1.1936,Null expectation,215
TAM_06,nnr,1000,2992,285.6521031,0.719649285,0.73578,1.1968,Null expectation,215
TAM_06,nnr,1000,3000,285.8644626,0.719657988,0.73633,1.2,Null expectation,215
TAM_06,nnr,1000,3008,285.9813945,0.719677374,0.73663,1.2032,Null expectation,215
TAM_06,nnr,1000,3016,286.0505462,0.71966028,0.73681,1.2064,Null expectation,215
TAM_06,nnr,1000,3024,286.1115463,0.719687202,0.73697,1.2096,Null expectation,215
TAM_06,nnr,1000,3032,286.3125317,0.719677006,0.73748,1.2128,Null expectation,215
TAM_06,nnr,1000,3040,286.4589755,0.719683542,0.73786,1.216,Null expectation,215
TAM_06,nnr,1000,3048,286.5272596,0.719682185,0.73804,1.2192,Null expectation,215
TAM_06,nnr,1000,3056,286.7972199,0.71970295,0.73873,1.2224,Null expectation,215
TAM_06,nnr,1000,3064,286.9409091,0.71969416,0.7391,1.2256,Null expectation,215
TAM_06,nnr,1000,3072,287.6902129,0.719691356,0.74103,1.2288,Null expectation,215
TAM_06,nnr,1000,3080,287.8549927,0.719684846,0.74146,1.232,Null expectation,215
TAM_06,nnr,1000,3088,288.1474201,0.719682713,0.74221,1.2352,Null expectation,215
TAM_06,nnr,1000,3096,288.5373768,0.719699523,0.74321,1.2384,Null expectation,215
TAM_06,nnr,1000,3104,288.8566236,0.719676806,0.74404,1.2416,Null expectation,215
TAM_06,nnr,1000,3112,289.0056727,0.719677601,0.74442,1.2448,Null expectation,215
TAM_06,nnr,1000,3120,289.1877999,0.719689414,0.74489,1.248,Null expectation,215
TAM_06,nnr,1000,3128,289.4046526,0.719673567,0.74545,1.2512,Null expectation,215
TAM_06,nnr,1000,3136,289.6139942,0.719637196,0.74599,1.2544,Null expectation,215
TAM_06,nnr,1000,3144,289.7717249,0.719638746,0.74639,1.2576,Null expectation,215
TAM_06,nnr,1000,3152,289.8528678,0.719652002,0.7466,1.2608,Null expectation,215
TAM_06,nnr,1000,3160,289.9386711,0.719652688,0.74682,1.264,Null expectation,215
TAM_06,nnr,1000,3168,290.7329065,0.719639474,0.74887,1.2672,Null expectation,215
TAM_06,nnr,1000,3176,290.8388187,0.71964792,0.74914,1.2704,Null expectation,215
TAM_06,nnr,1000,3184,291.0797807,0.719662684,0.74976,1.2736,Null expectation,215
TAM_06,nnr,1000,3192,291.388681,0.71966592,0.75056,1.2768,Null expectation,215
TAM_06,nnr,1000,3200,291.681152,0.719655503,0.75131,1.28,Null expectation,215
TAM_06,nnr,1000,3208,292.5399895,0.719656682,0.75352,1.2832,Null expectation,215
TAM_06,nnr,1000,3216,292.6693909,0.719668778,0.75386,1.2864,Null expectation,215
TAM_06,nnr,1000,3224,292.9755125,0.719677469,0.75465,1.2896,Null expectation,215
TAM_06,nnr,1000,3232,293.1231791,0.719686922,0.75503,1.2928,Null expectation,215
TAM_06,nnr,1000,3240,293.3641442,0.719681522,0.75565,1.296,Null expectation,215
TAM_06,nnr,1000,3248,293.4958389,0.719681615,0.75599,1.2992,Null expectation,215
TAM_06,nnr,1000,3256,293.9044754,0.71967248,0.75704,1.3024,Null expectation,215
TAM_06,nnr,1000,3264,294.3222838,0.719675481,0.75812,1.3056,Null expectation,215
TAM_06,nnr,1000,3272,294.5096712,0.719656177,0.7586,1.3088,Null expectation,215
TAM_06,nnr,1000,3280,294.5728672,0.719659805,0.75876,1.312,Null expectation,215
TAM_06,nnr,1000,3288,294.9513604,0.719637982,0.75974,1.3152,Null expectation,215
TAM_06,nnr,1000,3296,295.1069232,0.719615199,0.76014,1.3184,Null expectation,215
TAM_06,nnr,1000,3304,295.2489954,0.719623936,0.7605,1.3216,Null expectation,215
TAM_06,nnr,1000,3312,295.3540225,0.719624361,0.76077,1.3248,Null expectation,215
TAM_06,nnr,1000,3320,295.5065103,0.719632213,0.76117,1.328,Null expectation,215
TAM_06,nnr,1000,3328,295.7233546,0.719635707,0.76172,1.3312,Null expectation,215
TAM_06,nnr,1000,3336,295.9688298,0.719640351,0.76236,1.3344,Null expectation,215
TAM_06,nnr,1000,3344,296.2434667,0.7196412,0.76306,1.3376,Null expectation,215
TAM_06,nnr,1000,3352,296.4989334,0.7196625,0.76372,1.3408,Null expectation,215
TAM_06,nnr,1000,3360,296.7346445,0.719661077,0.76433,1.344,Null expectation,215
TAM_06,nnr,1000,3368,296.7706879,0.719669538,0.76442,1.3472,Null expectation,215
TAM_06,nnr,1000,3376,297.2136015,0.719671891,0.76556,1.3504,Null expectation,215
TAM_06,nnr,1000,3384,297.4588986,0.719683737,0.7662,1.3536,Null expectation,215
TAM_06,nnr,1000,3392,297.7620265,0.719685229,0.76698,1.3568,Null expectation,215
TAM_06,nnr,1000,3400,297.8298622,0.719693667,0.76715,1.36,Null expectation,215
TAM_06,nnr,1000,3408,297.9152931,0.7196848,0.76737,1.3632,Null expectation,215
TAM_06,nnr,1000,3416,298.1538918,0.719681104,0.76799,1.3664,Null expectation,215
TAM_06,nnr,1000,3424,298.1903195,0.719676589,0.76808,1.3696,Null expectation,215
TAM_06,nnr,1000,3432,298.2254292,0.719686322,0.76817,1.3728,Null expectation,215
TAM_06,nnr,1000,3440,298.4379317,0.71968155,0.76872,1.376,Null expectation,215
TAM_06,nnr,1000,3448,298.7358573,0.719678116,0.76948,1.3792,Null expectation,215
TAM_06,nnr,1000,3456,299.1731934,0.719660985,0.77061,1.3824,Null expectation,215
TAM_06,nnr,1000,3464,299.6829409,0.719651988,0.77192,1.3856,Null expectation,215
TAM_06,nnr,1000,3472,299.9115815,0.719665306,0.77251,1.3888,Null expectation,215
TAM_06,nnr,1000,3480,300.0131848,0.719660484,0.77278,1.392,Null expectation,215
TAM_06,nnr,1000,3488,300.072206,0.719660013,0.77293,1.3952,Null expectation,215
TAM_06,nnr,1000,3496,300.1957948,0.719642733,0.77325,1.3984,Null expectation,215
TAM_06,nnr,1000,3504,300.4668074,0.719636205,0.77394,1.4016,Null expectation,215
TAM_06,nnr,1000,3512,300.7047654,0.71962147,0.77456,1.4048,Null expectation,215
TAM_06,nnr,1000,3520,300.8660558,0.719622802,0.77497,1.408,Null expectation,215
TAM_06,nnr,1000,3528,301.0297415,0.719627581,0.77539,1.4112,Null expectation,215
TAM_06,nnr,1000,3536,301.1022546,0.719620536,0.77558,1.4144,Null expectation,215
TAM_06,nnr,1000,3544,301.511926,0.719618269,0.77664,1.4176,Null expectation,215
TAM_06,nnr,1000,3552,301.7563353,0.719622365,0.77727,1.4208,Null expectation,215
